id,hands,deltarank,deltaage,matchresult
51539608988,0.0,34.0,-3.8685831622,0.0
51539608989,0.0,-12.0,-5.582477754900001,0.0
51539608990,1.0,20.0,0.7337440109000006,1.0
51539608991,1.0,-125.0,0.6844626968000007,1.0
51539608992,1.0,-37.0,5.886379192299998,1.0
51539608993,1.0,-5.0,-11.022587268999999,1.0
51539608994,1.0,20.0,-6.1519507187,0.0
51539608995,1.0,-76.0,-4.999315537400001,0.0
51539608996,1.0,-84.0,-3.2799452430000002,1.0
51539608997,1.0,86.0,4.728268309400001,1.0
51539608998,1.0,-188.0,2.088980150600001,0.0
51539608999,1.0,-70.0,0.7337440109999989,1.0
51539609000,0.0,94.0,2.1245722108999985,0.0
51539609001,1.0,-15.0,-2.830937713899999,1.0
51539609002,1.0,-53.0,-4.128678987000001,1.0
51539609003,1.0,-50.0,-1.5359342914999985,1.0
51539609004,1.0,184.0,-1.6235455166999984,0.0
51539609005,1.0,57.0,1.7248459959000009,0.0
51539609006,1.0,-20.0,-10.891170431200003,1.0
51539609007,1.0,94.0,-1.8124572210999972,0.0
51539609008,1.0,62.0,-4.405201916399999,0.0
51539609009,0.0,55.0,-1.4401095139999995,1.0
51539609010,1.0,-20.0,0.2929500343000022,0.0
51539609011,1.0,-19.0,-7.616700889799997,1.0
51539609012,1.0,-13.0,5.965776865199999,1.0
51539609013,1.0,-19.0,5.226557152600002,0.0
51539609014,0.0,-146.0,1.232032854299998,1.0
51539609015,0.0,653.0,-5.686516084800001,0.0
51539609016,0.0,-69.0,2.2669404518,1.0
51539609017,1.0,103.0,-5.201916495599999,1.0
51539609018,0.0,-50.0,0.8596851472000004,1.0
51539609019,1.0,-77.0,0.725530458599998,0.0
51539609020,1.0,-74.0,-3.1430527037000004,1.0
51539609021,1.0,-19.0,5.399041752199999,0.0
51539609022,1.0,-123.0,5.4811772758,1.0
51539609023,1.0,95.0,3.307323750800002,0.0
51539609024,1.0,50.0,7.7070499658,0.0
51539609025,1.0,57.0,-0.8186173853000014,0.0
51539609026,1.0,49.0,3.6249144422000015,0.0
51539609027,1.0,107.0,1.8042436686999999,0.0
51539609028,1.0,-67.0,5.357973990400001,1.0
51539609029,0.0,91.0,-1.355236139699997,0.0
51539609030,1.0,10.0,-5.295003422300002,1.0
51539609031,1.0,-118.0,0.9911019848999985,1.0
51539609032,1.0,104.0,-4.5119780972,0.0
51539609033,1.0,-27.0,1.352498288899998,1.0
51539609034,0.0,127.0,-0.6680355921000007,0.0
51539609035,1.0,-73.0,-1.7029431895999991,1.0
51539609036,1.0,78.0,-8.150581793299999,0.0
51539609037,1.0,38.0,-1.2320328541999999,1.0
51539609038,1.0,138.0,2.069815195100002,0.0
51539609039,1.0,243.0,-2.6064339493999995,0.0
51539609040,0.0,-58.0,-2.7104722792999993,1.0
51539609041,1.0,-31.0,0.35044490079999946,1.0
51539609042,1.0,85.0,1.4401095141000013,0.0
51539609043,1.0,43.0,-8.2765229295,1.0
51539609044,1.0,81.0,-2.726899383900001,0.0
51539609045,0.0,117.0,1.932922655699997,0.0
51539609046,1.0,39.0,-5.533196440800001,0.0
51539609047,1.0,42.0,1.1006160164999983,0.0
51539609048,1.0,164.0,-4.648870636599998,0.0
51539609049,1.0,-68.0,2.1546885694999993,1.0
51539609050,1.0,45.0,1.3744010952000032,0.0
51539609051,1.0,27.0,3.715263518100002,0.0
51539609052,1.0,-26.0,-1.9082819985999997,1.0
51539609053,1.0,2.0,0.3942505132999976,0.0
51539609054,1.0,-27.0,3.6303901437000015,1.0
51539609055,1.0,-40.0,3.425051334700001,1.0
51539609056,1.0,106.0,-2.729637234800002,1.0
51539609058,1.0,-80.0,2.6502395618999977,0.0
51539609059,1.0,34.0,5.834360027300001,0.0
51539609060,0.0,-26.0,-0.08213552369999988,1.0
51539609061,1.0,-35.0,3.2142368240000003,1.0
51539609062,0.0,-13.0,8.783025325099999,0.0
51539609063,0.0,31.0,5.2703627653,0.0
51539609064,1.0,23.0,-3.6358658452999997,0.0
51539609065,1.0,5.0,-4.123203285500001,0.0
51539609066,1.0,-13.0,-1.6563997262,0.0
51539609067,1.0,4.0,2.8117727584,1.0
51539609068,0.0,87.0,-4.002737850800003,0.0
51539609069,1.0,-95.0,-4.621492128700002,1.0
51539609070,0.0,12.0,-1.7659137577000017,1.0
51539609071,1.0,-27.0,1.5742642025999984,1.0
51539609072,1.0,-6.0,3.0171115674000006,0.0
51539609073,1.0,-3.0,3.2306639287999985,0.0
51539609074,0.0,24.0,5.998631074600002,1.0
51539609075,0.0,-19.0,-0.7830253250999988,1.0
51539609076,1.0,10.0,-1.0924024640999974,0.0
51539609077,1.0,25.0,5.032169746800001,0.0
51539609078,0.0,-5.0,-1.801505817999999,1.0
51539609079,0.0,-63.0,-0.04380561259999993,1.0
51539609080,0.0,206.0,5.579739904099998,0.0
51539609081,1.0,7.0,-0.6433949349999999,1.0
51539609082,0.0,-164.0,4.2464065709,1.0
51539609084,1.0,-20.0,0.7227926077999989,0.0
51539609085,1.0,-1.0,-2.688569473000001,1.0
51539609086,1.0,-15.0,-1.2320328541999999,0.0
51539609087,1.0,-51.0,-1.4866529773999986,1.0
51539609088,1.0,-488.0,-8.544832306699998,1.0
51539609089,0.0,-5.0,0.0821355235999981,0.0
51539609090,1.0,167.0,4.971937029500005,1.0
51539609091,0.0,217.0,-4.4298425735999984,0.0
51539609092,0.0,83.0,-6.477754962300001,1.0
51539609093,1.0,-303.0,5.144421629,1.0
51539609094,1.0,61.0,0.13689253940000157,0.0
51539609095,0.0,65.0,-2.266940451700002,0.0
51539609096,1.0,-26.0,-2.0971937029000003,1.0
51539609097,1.0,-128.0,-6.5681040383,1.0
51539609098,1.0,2.0,1.8836413414999988,1.0
51539609099,1.0,-12.0,7.567419575700001,1.0
51539609100,0.0,105.0,8.588637919300002,0.0
51539609101,1.0,129.0,-6.250513346999998,1.0
51539609102,1.0,47.0,-0.038329911000001715,1.0
51539609103,1.0,33.0,-2.187542778900003,0.0
51539609104,1.0,-34.0,3.611225188199999,1.0
51539609105,0.0,44.0,-4.9472963724,0.0
51539609106,0.0,93.0,-6.1820670772999975,0.0
51539609108,1.0,-20.0,0.3066392882000031,1.0
51539609110,1.0,-8.0,8.668035592000003,1.0
51539609111,1.0,-63.0,-0.1998631073999988,1.0
51539609112,1.0,182.0,0.09034907599999897,0.0
51539609113,1.0,49.0,4.008213552400001,0.0
51539609114,1.0,2.0,5.0650239561999975,0.0
51539609115,0.0,-194.0,6.981519507199998,0.0
51539609116,1.0,-1.0,1.8261464750000016,1.0
51539609117,1.0,-14.0,3.181382614700002,1.0
51539609118,1.0,-15.0,0.216290212199997,1.0
51539609119,0.0,-30.0,7.175906912999999,1.0
51539609120,0.0,-124.0,4.561259411400002,1.0
51539609121,1.0,68.0,1.5605749485999993,1.0
51539609122,1.0,-7.0,9.284052019199997,1.0
51539609123,1.0,-8.0,1.9575633127999978,0.0
51539609124,1.0,156.0,-3.5318275154,0.0
51539609125,0.0,-157.0,0.3203285421000004,1.0
51539609126,0.0,114.0,0.7748117726999979,1.0
51539609127,1.0,-26.0,-5.938398357300002,0.0
51539609128,1.0,274.0,-4.342231348399999,0.0
51539609129,1.0,25.0,1.0869267625000063,1.0
51539609130,1.0,-34.0,1.8042436686999999,0.0
51539609131,1.0,-189.0,8.6652977412,0.0
51539609132,1.0,70.0,-2.398357289499998,0.0
51539609133,1.0,-5.0,-6.3107460644,0.0
51539609134,0.0,-111.0,-7.915126625599999,1.0
51539609135,1.0,34.0,1.746748802199999,0.0
51539609136,1.0,-57.0,4.407939767299997,1.0
51539609137,0.0,-329.0,9.6509240247,1.0
51539609138,1.0,104.0,5.568788501,0.0
51539609139,1.0,32.0,5.965776865200002,1.0
51539609140,1.0,-69.0,7.408624229899999,1.0
51539609141,1.0,136.0,6.6858316221,0.0
51539609142,1.0,-62.0,-10.351813826199997,0.0
51539609143,1.0,-48.0,-2.2505133471,1.0
51539609144,0.0,-145.0,-1.9055441478000006,1.0
51539609145,1.0,-98.0,-0.9144421629000021,1.0
51539609146,1.0,-47.0,-4.999315537299999,1.0
51539609147,1.0,-43.0,-9.034907597500002,1.0
51539609148,1.0,-184.0,12.2573579739,1.0
51539609149,1.0,93.0,5.4318959617,0.0
51539609150,0.0,71.0,-0.26283367550000136,0.0
51539609151,0.0,-7.0,0.24914442170000228,1.0
51539609152,1.0,86.0,5.429158110900001,1.0
51539609155,1.0,-56.0,2.5954825461999995,0.0
51539609156,1.0,-61.0,-1.4866529774000021,1.0
51539609157,1.0,-71.0,-6.839151266199998,0.0
51539609158,1.0,-30.0,-4.700889801599999,0.0
51539609159,0.0,43.0,-1.5605749485999993,1.0
51539609160,1.0,19.0,8.941820670799999,1.0
51539609161,1.0,-51.0,-7.216974674799999,1.0
51539609162,0.0,-59.0,0.21902806299999966,0.0
51539609163,1.0,59.0,11.449691991799998,0.0
51539609164,1.0,-67.0,-5.826146475000002,1.0
51539609165,1.0,35.0,3.2662559889999976,0.0
51539609166,1.0,-25.0,0.3750855578000021,0.0
51539609167,1.0,-13.0,3.5455167693000007,0.0
51539609168,0.0,31.0,-2.5188227241999996,0.0
51539609169,1.0,-72.0,-1.9794661190999996,1.0
51539609170,1.0,-34.0,1.1197809719000027,1.0
51539609172,1.0,80.0,6.179329226499998,0.0
51539609173,1.0,948.0,-4.5831622177,0.0
51539609174,1.0,-24.0,-6.9924709103,0.0
51539609175,1.0,68.0,-1.1498973305999982,1.0
51539609176,1.0,45.0,-3.1321013005000005,0.0
51539609178,1.0,-4.0,-1.3634496920000032,1.0
51539609179,1.0,-7.0,11.2388774812,1.0
51539609180,0.0,-312.0,5.3880903491000005,0.0
51539609181,1.0,-56.0,1.045859000700002,0.0
51539609182,0.0,39.0,-2.365503080099998,1.0
51539609183,1.0,-22.0,3.2881587952999993,1.0
51539609184,1.0,-42.0,3.969883641399999,1.0
51539609185,0.0,30.0,0.002737850699997324,0.0
51539609186,1.0,-240.0,6.154688569400001,1.0
51539609187,1.0,-35.0,-5.234770704999999,1.0
51539609188,1.0,270.0,-10.792607802900001,1.0
51539609189,1.0,7.0,-1.0020533880999984,0.0
51539609190,1.0,3.0,-1.4537987679000004,1.0
51539609191,0.0,14.0,4.6105407256,1.0
51539609192,1.0,-295.0,-1.7440109514,1.0
51539609193,1.0,-33.0,3.260780287500001,1.0
51539609194,0.0,1.0,-8.473648186200002,0.0
51539609195,0.0,-5.0,-3.0444900753000006,0.0
51539609197,1.0,-234.0,-6.143737166299999,1.0
51539609198,1.0,17.0,-3.6632443531999996,0.0
51539609199,1.0,-4.0,-6.212183436,1.0
51539609200,1.0,-96.0,-3.542778918499998,1.0
51539609201,1.0,-116.0,-1.0896646131999965,0.0
51539609202,0.0,-16.0,0.10130047910000073,1.0
51539609203,1.0,148.0,-5.527720739199999,1.0
51539609204,1.0,-84.0,5.9794661191,1.0
51539609205,1.0,3.0,-2.642026009600002,0.0
51539609206,0.0,-194.0,5.587953456500003,1.0
51539609207,1.0,13.0,1.3333333333000006,0.0
51539609209,1.0,-25.0,6.992470910399998,1.0
51539609211,1.0,-88.0,1.612594113700002,1.0
51539609212,1.0,-205.0,9.007529089600002,1.0
51539609213,1.0,-31.0,-1.048596851500001,0.0
51539609214,1.0,36.0,6.513347022600001,0.0
51539609215,1.0,-61.0,-5.796030116400001,0.0
51539609216,0.0,10.0,3.321013004800001,1.0
51539609217,1.0,-14.0,-1.8891170431999988,0.0
51539609218,1.0,-19.0,-0.17522245039999973,1.0
51539609219,1.0,-37.0,-4.810403832999999,1.0
51539609220,1.0,-4.0,-5.4674880218999995,1.0
51539609221,1.0,3.0,-3.0171115674000006,1.0
51539609222,1.0,20.0,-1.5414099931000003,1.0
51539609223,0.0,-58.0,2.2669404516999982,1.0
51539609224,1.0,53.0,-5.812457221100001,1.0
51539609225,1.0,41.0,6.513347022599998,1.0
51539609226,1.0,47.0,2.6666666666999994,1.0
51539609227,1.0,-85.0,6.0670773442999995,1.0
51539609228,0.0,22.0,-3.0034223134999998,1.0
51539609229,1.0,-62.0,-4.3641341547,1.0
51539609230,0.0,-86.0,3.5482546201,1.0
51539609231,1.0,68.0,-1.8425735797000016,0.0
51539609232,1.0,48.0,-6.0752908965999985,0.0
51539609233,1.0,-286.0,6.631074606500004,1.0
51539609234,1.0,-47.0,1.4455852156000013,0.0
51539609235,1.0,216.0,-9.590691307300002,0.0
51539609236,1.0,-10.0,8.9363449692,0.0
51539609237,1.0,-41.0,4.008213552400001,0.0
51539609239,1.0,65.0,6.338124572200002,0.0
51539609240,1.0,-46.0,1.6509240246000019,0.0
51539609241,1.0,33.0,-0.5037645448999974,1.0
51539609242,1.0,65.0,-1.051334702200002,0.0
51539609243,1.0,-32.0,0.7008898014999971,1.0
51539609244,1.0,-43.0,-2.242299794600001,1.0
51539609245,1.0,27.0,-1.812457220999999,1.0
51539609246,1.0,133.0,-2.398357289499998,0.0
51539609247,1.0,-47.0,-4.982888432599999,0.0
51539609248,1.0,173.0,-10.866529774099998,0.0
51539609249,0.0,38.0,1.7029431895999991,1.0
51539609250,1.0,79.0,-4.914442162899999,1.0
51539609251,1.0,23.0,2.2559890486,0.0
51539609252,1.0,-59.0,-8.520191649600001,1.0
51539609253,0.0,-149.0,2.4093086927000016,1.0
51539609254,1.0,86.0,-1.5496235455000011,0.0
51539609255,0.0,-71.0,3.520876112299998,0.0
51539609256,1.0,23.0,9.935660506500003,1.0
51539609257,0.0,-174.0,0.49555099239999834,1.0
51539609258,1.0,134.0,-0.5037645447999992,0.0
51539609259,1.0,51.0,1.4976043805000003,1.0
51539609260,1.0,87.0,-2.962354551699999,1.0
51539609261,1.0,18.0,7.159479808300002,0.0
51539609262,1.0,151.0,5.420944558499997,0.0
51539609263,1.0,46.0,-0.4325804243000029,1.0
51539609264,1.0,-128.0,-5.823408624199999,1.0
51539609265,1.0,68.0,-6.7323750855999975,1.0
51539609266,1.0,-26.0,-1.7494866529999982,1.0
51539609267,1.0,206.0,-1.4127310060999996,0.0
51539609268,0.0,28.0,-7.186858316199999,1.0
51539609269,1.0,-54.0,-4.553045859000001,1.0
51539609270,1.0,-86.0,-3.7700205338999986,1.0
51539609271,1.0,-66.0,-1.8535249829000016,1.0
51539609272,1.0,-2.0,-1.0513347023000001,1.0
51539609273,1.0,40.0,-1.8726899384000006,1.0
51539609274,1.0,68.0,7.022587268999999,0.0
51539609275,1.0,-48.0,2.3791923341000007,0.0
51539609276,1.0,36.0,1.5167693360999976,0.0
51539609277,1.0,-2.0,-0.12046543459999981,0.0
51539609278,1.0,167.0,4.7419575633000015,0.0
51539609279,1.0,-51.0,2.7761806981999975,1.0
51539609280,1.0,-62.0,-4.7885010267000006,1.0
51539609281,1.0,-5.0,-0.8131416836999996,1.0
51539609282,1.0,129.0,3.2607802874999976,0.0
51539609283,1.0,-35.0,-3.8521560575000002,1.0
51539609284,1.0,-67.0,4.802190280600001,1.0
51539609285,1.0,42.0,-7.271731690599999,1.0
51539609286,0.0,188.0,-3.5728952772000007,0.0
51539609287,1.0,-150.0,3.9835728953,1.0
51539609288,1.0,-3.0,-1.7029431895999991,0.0
51539609289,0.0,126.0,-8.750171115699999,0.0
51539609290,0.0,-26.0,4.722792607800002,1.0
51539609291,1.0,58.0,4.254620123199999,0.0
51539609292,1.0,15.0,10.368240930900004,0.0
51539609293,1.0,80.0,-5.889117043100001,0.0
51539609294,1.0,-93.0,6.121834360099999,0.0
51539609295,1.0,94.0,6.0752908967,0.0
51539609296,1.0,287.0,-5.363449692,0.0
51539609297,1.0,-68.0,-4.413415468900002,1.0
51539609298,1.0,51.0,-6.970568103999998,0.0
51539609299,1.0,-14.0,-1.8206707733999998,1.0
51539609300,1.0,-12.0,0.509240246400001,1.0
51539609301,1.0,-49.0,1.601642710500002,1.0
51539609302,0.0,30.0,2.2833675565,0.0
51539609303,1.0,21.0,9.062286105400002,0.0
51539609305,1.0,57.0,-2.2450376454,1.0
51539609306,1.0,-33.0,3.5592060233000034,1.0
51539609307,1.0,-66.0,5.702943189599999,1.0
51539609309,1.0,42.0,-2.6967830253000002,0.0
51539609310,0.0,-63.0,-5.809719370299998,1.0
51539609311,1.0,-81.0,1.6591375769999992,1.0
51539609312,0.0,-140.0,-1.4428473647999986,1.0
51539609313,1.0,20.0,-0.7227926078000024,0.0
51539609314,1.0,53.0,1.0896646132,0.0
51539609315,1.0,-52.0,-0.44900752900000285,0.0
51539609316,1.0,-30.0,3.4004106776,0.0
51539609317,1.0,12.0,1.8562628336000024,0.0
51539609318,0.0,-150.0,0.8405201917000014,1.0
51539609319,1.0,84.0,3.641341546899998,0.0
51539609321,1.0,57.0,-0.9719370294000029,0.0
51539609322,1.0,-60.0,5.9876796715000005,0.0
51539609323,1.0,28.0,6.483230663900002,0.0
51539609324,1.0,6.0,5.516769336100001,1.0
51539609325,1.0,-23.0,-0.14236824090000155,0.0
51539609326,1.0,-28.0,1.1279945243,1.0
51539609327,1.0,-40.0,5.4236824093,1.0
51539609328,1.0,116.0,-1.092402464100001,0.0
51539609329,1.0,-42.0,-7.216974674899998,1.0
51539609330,1.0,-28.0,-2.379192333999999,1.0
51539609331,0.0,18.0,-3.375770020499999,0.0
51539609332,1.0,-44.0,4.865160848799999,1.0
51539609333,1.0,-17.0,-6.6858316221,0.0
51539609334,0.0,40.0,2.1930184804999975,0.0
51539609335,0.0,14.0,0.21355236140000144,0.0
51539609336,1.0,85.0,-1.8288843258000007,0.0
51539609337,1.0,-23.0,-6.236824093100001,1.0
51539609338,1.0,-75.0,0.9555099246999994,0.0
51539609339,1.0,30.0,3.3237508554999984,0.0
51539609340,1.0,-17.0,0.39698836410000027,1.0
51539609341,1.0,5.0,2.3682409309000008,0.0
51539609342,0.0,-65.0,-4.388774811699999,1.0
51539609343,1.0,11.0,-4.109514031499998,1.0
51539609344,1.0,-79.0,-3.770020533900002,1.0
51539609345,1.0,6.0,2.0752908967000003,0.0
51539609346,0.0,5.0,1.8015058178999972,0.0
51539609347,1.0,-10.0,-1.6755646817000027,0.0
51539609348,0.0,3.0,-0.9472963724000003,0.0
51539609349,0.0,-12.0,-0.7091033537999998,1.0
51539609350,0.0,-131.0,0.02190280629999819,1.0
51539609351,1.0,-9.0,5.180013689300001,0.0
51539609352,1.0,26.0,-3.3182751539999984,0.0
51539609353,1.0,26.0,-3.3675564682,1.0
51539609354,1.0,63.0,-2.8583162216999973,0.0
51539609355,0.0,117.0,-1.5331964407999976,1.0
51539609356,1.0,-280.0,-2.795345653600002,0.0
51539609357,1.0,-43.0,-2.4120465435000007,1.0
51539609358,1.0,-12.0,-3.6084873375000015,1.0
51539609359,1.0,40.0,6.554414784399999,0.0
51539609360,1.0,193.0,-7.493497604400002,1.0
51539609361,0.0,-80.0,-1.8124572211000007,0.0
51539609362,1.0,173.0,-10.0944558522,1.0
51539609363,1.0,-674.0,12.6160164271,0.0
51539609364,1.0,392.0,-4.3641341547,1.0
51539609365,1.0,-156.0,-7.4168377823,1.0
51539609366,1.0,89.0,2.8281998631,1.0
51539609367,0.0,13.0,-0.5311430526999992,0.0
51539609368,1.0,270.0,-6.061601642699998,0.0
51539609369,1.0,319.0,1.4209445585000005,1.0
51539609370,1.0,28.0,-3.1813826146000004,0.0
51539609371,1.0,-192.0,2.6803559206000003,0.0
51539609373,1.0,496.0,4.585900068400001,1.0
51539609374,0.0,3.0,-0.7885010267000006,0.0
51539609375,1.0,-352.0,1.7412731005999973,1.0
51539609376,1.0,-257.0,2.798083504400001,1.0
51539609377,1.0,290.0,9.029431896000002,1.0
51539609378,0.0,40.0,-3.0992470909999987,0.0
51539609379,1.0,473.0,-1.3798767966999996,0.0
51539609381,1.0,679.0,-2.6858316221999985,0.0
51539609382,1.0,48.0,-3.2717316905999994,0.0
51539609383,1.0,147.0,-1.8151950718999998,0.0
51539609384,1.0,-580.0,4.142368240899998,1.0
51539609386,1.0,-292.0,6.242299794699999,0.0
51539609387,0.0,334.0,-2.951403148499999,1.0
51539609388,0.0,-405.0,-3.0362765228999997,1.0
51539609389,0.0,-478.0,-5.582477754999999,1.0
51539609392,1.0,-91.0,-2.685831622200002,1.0
51539609393,0.0,,0.1834360028000006,1.0
51539609394,0.0,265.0,2.067077344300003,0.0
51539609395,1.0,,-2.324435318199999,1.0
51539609396,1.0,,1.3579739904000014,0.0
51539609397,0.0,-216.0,3.006160164299999,1.0
51539609398,1.0,,-7.572895277200001,1.0
51539609399,0.0,794.0,-7.534565366100001,1.0
51539609400,0.0,,-3.0253251198000015,1.0
51539609401,1.0,613.0,1.4264202601000022,0.0
51539609402,1.0,198.0,0.33401779600000125,1.0
51539609403,1.0,-679.0,2.4887063655000006,1.0
51539609404,1.0,-565.0,-1.9411362081000014,1.0
51539609405,1.0,,-9.500342231400001,0.0
51539609406,1.0,-538.0,-3.9288158795999983,1.0
51539609407,1.0,-871.0,-2.5735797399999996,0.0
51539609408,1.0,,-2.4996577686000023,0.0
51539609409,1.0,-1309.0,-5.086926762499999,1.0
51539609410,0.0,-897.0,-4.736481861799998,0.0
51539609411,0.0,-1116.0,-6.893908281999998,1.0
51539609412,1.0,-905.0,5.259411361999998,1.0
51539609413,0.0,,3.8329911018999994,1.0
51539609414,1.0,,-5.366187542800002,1.0
51539609415,1.0,,7.770020533899999,1.0
51539609416,0.0,,2.4010951403000007,1.0
51539609417,1.0,1023.0,1.0704996577999992,0.0
51539609418,0.0,26.0,-4.769336071199998,0.0
51539609419,0.0,1156.0,-7.638603696100002,0.0
51539609420,1.0,,-10.381930184799998,0.0
51539609421,1.0,,1.7357973991000009,0.0
51539609422,0.0,,-3.5455167693000007,0.0
51539609423,0.0,,-1.6344969198999983,1.0
51539609424,1.0,,-2.1546885693999975,1.0
51539609425,1.0,209.0,4.854209445600002,0.0
51539609427,1.0,51.0,0.2710472280000005,1.0
51539609428,1.0,312.0,5.1115674196,0.0
51539609429,1.0,777.0,3.1649555099000004,0.0
51539609430,1.0,35.0,2.5900068446000013,0.0
51539609431,1.0,209.0,0.4435318274999993,0.0
51539609432,0.0,,-4.1040383299,0.0
51539609433,1.0,-376.0,-3.0308008213999997,1.0
51539609434,1.0,267.0,-9.9000684463,1.0
51539609435,1.0,,13.2156057495,1.0
51539609436,0.0,-338.0,5.062286105400002,1.0
51539609437,1.0,1053.0,7.233401779600001,0.0
51539609438,1.0,-645.0,-7.5811088296000015,0.0
51539609439,1.0,-667.0,-7.1047227926000005,1.0
51539609440,0.0,,-9.067761807,1.0
51539609441,0.0,,0.7446954141000006,1.0
51539609442,1.0,24.0,0.5639972622000009,1.0
51539609443,1.0,-168.0,4.2354551677,1.0
51539609444,0.0,992.0,-0.09308692669999985,0.0
51539609445,0.0,,-2.305270362799998,0.0
51539609446,0.0,,-7.274469541400002,0.0
51539609447,1.0,,-4.188911704299997,1.0
51539609448,0.0,,-11.085557837099998,0.0
51539609449,1.0,-595.0,-4.637919233399998,1.0
51539609451,0.0,-294.0,-1.5660506502000011,1.0
51539609452,1.0,561.0,5.067761807,0.0
51539609453,0.0,24.0,-3.1759069131000004,1.0
51539609454,0.0,-488.0,7.2470910336,1.0
51539609455,0.0,110.0,-12.049281314200002,1.0
51539609456,1.0,146.0,-4.613278576299997,1.0
51539609458,1.0,-411.0,-1.7522245038000008,1.0
51539609461,1.0,-31.0,-2.6310746063999986,1.0
51539609462,1.0,11.0,-1.3552361395999988,0.0
51539609463,1.0,-124.0,3.6577686516000014,1.0
51539609464,1.0,5.0,-4.416153319700001,1.0
51539609465,1.0,25.0,3.493497604399998,1.0
51539609466,1.0,-14.0,-0.6488706366000017,0.0
51539609467,0.0,-8.0,0.2491444216000005,0.0
51539609468,1.0,-147.0,0.5831622177,0.0
51539609469,1.0,-44.0,4.8870636551,1.0
51539609470,1.0,-46.0,4.889801505799998,1.0
51539609471,1.0,139.0,0.47912388769999836,1.0
51539609472,0.0,-277.0,-6.4038329911,0.0
51539609473,1.0,-11.0,2.1382614647999993,1.0
51539609474,1.0,-7.0,0.37234770709999765,0.0
51539609475,1.0,217.0,4.993839835700001,0.0
51539609476,1.0,2.0,-8.6023271731,1.0
51539609477,1.0,-13.0,3.969883641399999,0.0
51539609478,1.0,-309.0,1.0349075974999984,0.0
51539609479,1.0,-230.0,-3.518138261499999,0.0
51539609480,0.0,793.0,-10.327173169000002,0.0
51539609481,1.0,-53.0,1.7960301164000008,1.0
51539609482,1.0,-114.0,-4.005475701599998,1.0
51539609484,0.0,-342.0,-3.4825462013,1.0
51539609485,1.0,-7.0,2.6064339493000013,0.0
51539609486,1.0,74.0,-5.141683778200001,0.0
51539609487,1.0,16.0,-2.2642026009000027,0.0
51539609488,1.0,114.0,0.36960985629999854,0.0
51539609489,0.0,43.0,4.079397672799999,0.0
51539609492,1.0,-71.0,-0.47912388780000015,1.0
51539609493,1.0,-52.0,3.7508555783999995,1.0
51539609494,1.0,349.0,-2.0807665982000003,0.0
51539609495,0.0,-26.0,-1.541409993200002,0.0
51539609497,1.0,-16.0,-3.3073237509,1.0
51539609498,1.0,15.0,-1.0184804927999984,1.0
51539609499,1.0,38.0,1.5167693359999994,1.0
51539609500,1.0,-84.0,2.6392881587999995,1.0
51539609501,1.0,29.0,-0.1396303900999989,1.0
51539609502,0.0,97.0,2.4613278576000006,0.0
51539609503,1.0,-107.0,-1.6235455168000001,1.0
51539609504,1.0,21.0,0.03011635869999907,1.0
51539609505,1.0,66.0,0.052019164899999026,0.0
51539609506,0.0,28.0,-0.7830253252000006,1.0
51539609507,1.0,36.0,-0.7775496235000006,0.0
51539609508,1.0,8.0,-3.3237508556,0.0
51539609509,1.0,-2.0,-6.647501711100002,0.0
51539609510,0.0,102.0,-1.6235455168000001,1.0
51539609511,1.0,82.0,-4.1806981520000015,1.0
51539609512,1.0,32.0,1.9356605064999997,0.0
51539609513,1.0,-108.0,-0.6050650238999999,1.0
51539609514,1.0,17.0,-0.33675564680000036,1.0
51539609515,1.0,40.0,3.7070499657000013,1.0
51539609516,0.0,-22.0,5.204654346400002,1.0
51539609517,1.0,-24.0,-1.2429842573000016,1.0
51539609518,1.0,-135.0,6.250513346999998,1.0
51539609519,1.0,-22.0,3.9069130733,0.0
51539609520,1.0,-39.0,-2.907597535899999,1.0
51539609521,1.0,-52.0,1.1663244354,1.0
51539609522,0.0,-15.0,-0.4845995894000019,0.0
51539609523,1.0,-71.0,-1.0677618068999983,1.0
51539609524,1.0,-9.0,0.7885010267000006,0.0
51539609525,1.0,-13.0,-5.763175906899999,0.0
51539609526,1.0,39.0,-1.9575633128000014,1.0
51539609527,1.0,-291.0,-5.212867898699997,1.0
51539609528,1.0,-59.0,6.984257357999997,1.0
51539609529,1.0,-21.0,-1.3223819302000024,1.0
51539609530,1.0,-169.0,5.815195071800002,1.0
51539609531,1.0,238.0,-5.169062286099997,0.0
51539609532,1.0,51.0,-1.9028062970999997,1.0
51539609534,1.0,-38.0,-6.0917180012999985,1.0
51539609535,1.0,23.0,3.1266255989000022,1.0
51539609536,1.0,5.0,-9.0759753593,0.0
51539609537,0.0,119.0,0.7748117727999997,1.0
51539609538,1.0,140.0,-1.5496235455000011,0.0
51539609540,0.0,47.0,4.008213552399997,1.0
51539609541,1.0,-26.0,0.8268309376999987,1.0
51539609542,0.0,-9.0,3.1813826146000004,1.0
51539609543,1.0,-46.0,6.688569472899999,0.0
51539609544,1.0,1.0,-2.0150581792999986,1.0
51539609545,0.0,-187.0,-1.9657768651999987,1.0
51539609546,1.0,-48.0,-2.1136208076999985,1.0
51539609547,1.0,-45.0,-0.6269678302999999,1.0
51539609548,1.0,-20.0,-1.4620123203000013,0.0
51539609549,1.0,-70.0,-6.9869952088,1.0
51539609550,1.0,-40.0,-0.7227926077999989,0.0
